,PC1,PC2,PC3,status,name,label
61,-0.01853440866206398,-0.4093476697303283,0.2963425805614557,me,Could You Be Loved,like
62,0.026174554784252662,-0.2050967486375555,0.5129392717194527,me,Santeria,like
63,0.19621486217388143,-0.2220412912912316,0.48512301917416517,me,Funky Kingston,like
64,-0.005761060846406434,0.345771148407829,0.4092022424724273,me,What I Got,like
65,-0.1554184115539081,-0.3057049600021011,0.19235395546397066,me,Save It For Later,like
66,0.03721404831009596,-0.27403169560594987,0.12151643777783286,me,Every Little Thing She Does Is Magic,like
67,-0.25469037687777346,-0.22076661678480913,0.3939574724319843,me,Should I Stay or Should I Go - Remastered,like
68,0.2229805966758434,0.44527902473868347,0.39025071290238256,me,Hard To Handle,like
69,-0.11775236916653006,0.40594631246133533,0.10300276242547027,me,Buffalo Soldier,like
70,0.050079647099550366,0.3977457865288622,-0.13683030830537377,me,The General,like
71,0.15990125740088806,-0.3637703522534265,-0.11979970533693592,me,Sideways (feat. Citizen Cope),like
72,0.4500997167238943,-0.4424138280241017,0.062239591957891784,me,Hey You,like
73,-0.3782507222624884,0.07117554607163176,-0.46421792460553823,me,Hey Joe,like
74,0.609333443195745,-0.06716888292055745,-0.17152099952771616,me,The Way You Look Tonight,like
75,0.24015009811969426,0.6622675288143544,0.1909060458263881,me,Smooth Sailin',like
76,0.2755475033810503,-0.1395321229837128,-0.11125074785135138,me,Half Time,like
77,-0.1197766224436679,0.42889896767342345,0.05402946067296464,me,Just Dropped In (To See What Condition My Condition Was In),like
78,0.185402718095954,-0.3004993483818282,0.10906925132916534,me,That's Life,like
79,0.48630293323498286,0.10183962087434781,-0.008410749452004443,me,Coming Home,like
80,0.5468555040708779,0.6998269410357741,0.22763852647009125,me,We Get Along,like
81,-0.17120651470427167,0.2989859846321945,-0.046160443292143645,me,Me and Julio Down by the Schoolyard,like
82,0.8237677127603381,0.20903046744856807,-0.12455716204551526,me,This Feeling,like
83,0.728270539178326,0.07247070227263167,-0.4050813004735721,me,Colors,like
84,-0.10533236120174275,-0.07230299065341399,0.182211214687405,me,The River,like
85,0.7928068972441262,-0.2411861059235329,-0.06379651254379663,me,Sound & Color,like
86,-0.059911852182657876,0.2478601936183658,-0.2320989307062055,me,Put Your Records On,like
87,0.3160134529800292,-0.48915542995375405,0.03465698945192137,me,From Eden,like
88,0.6889105352342602,0.2911381290147756,-0.32484434877185336,me,Billie Jean,like
89,0.7326135929587311,-0.10941350524655306,-0.36366779514383935,me,Lay Down,like
90,0.5136761966077802,0.4635494412476081,0.02461386375228993,me,Sowa,like
91,-0.42514118353553304,-0.2988297353675918,-0.15344866317775457,me,Born to Run,like
92,0.4531009952816977,0.22467667324122337,0.22509935506493992,me,What's Going On,like
93,-0.14303590976107344,0.7291787504316902,0.40044420268267356,me,Only God Can Judge Me,like
94,0.07981004538906007,-0.27072034060472316,0.6202883379980075,me,Have You Ever Seen The Rain?,like
95,-0.0015523860394374065,-0.21504896549357239,-0.41315347109380385,me,Baba O'Riley,like
96,-0.12947380000646533,-0.04564196349078596,-0.33254960483247875,me,Can't You See,like
97,-0.3689531841271166,-0.4180173386951246,0.017532721282766957,me,Summer Of '69,like
98,-0.1822138886844955,-0.4525746351244558,0.026078035487243148,me,Mr. Brightside,like
99,0.1508169383421927,-0.20858665779867852,0.32109394446426476,me,Come and Get Your Love (Rerecorded Version),like
100,0.8076504351813015,0.31665487203095544,-0.2954672391018119,me,All My Tears,like
101,1.0424712363878144,0.20096501386985421,-0.13201492341214052,me,Fraulein (feat. Tyler Childers),like
102,0.25489455995957483,-0.18425044499228901,-0.297367138192551,me,Wildflowers - Recorded at Spotify Studios NYC,like
103,0.43883256648571906,0.28242019160191917,0.19936530602850264,me,Heaven Sent,like
104,0.4873046775736173,0.1651598171055202,-0.36015430864426073,me,Highwomen,like
105,0.10968129013578858,0.15832638393301798,-0.4277289928991028,me,Midnight in Harlem,like
106,0.11498913591055072,0.3679381282137024,-0.009346785863205928,me,Anyhow,like
107,0.19414819382271575,0.030845590464457635,0.32742160689169336,me,This Too Shall Light,like
108,0.21568122404847823,-0.05902455219646133,0.5785526437368691,me,Honest Man,like
109,0.5641253073508365,0.33786816755226257,-0.12747684079950222,me,If It Hadn't Been For Love,like
110,-0.11758157925002853,0.07962442194405682,-0.018603463724820912,me,Purgatory,like
111,-0.14491390691382527,-0.031963000679705596,-0.06205619834314998,me,Time > Breathe Reprise >,like
112,0.6630062620218224,-0.40435847669940456,0.13624778958617645,me,Hello Walls,like
113,0.7363451158191144,0.003363011314247362,-0.10293795477474403,me,Look at Us (feat. Morgane Stapleton),like
114,0.348497780417271,0.6147008753560834,0.01654638252927274,me,Done,like
115,1.0722971623853272,0.06192663864553291,0.016011835258092726,me,That's the Way That the World Goes Round - Live,like
116,0.6681004065306507,0.29981330833318914,0.12959028231388983,me,Motorcycle,like
117,0.684644740125111,-0.18988937190144903,-0.29912342667326963,me,Where Rainbows Never Die,like
118,1.0197326313806225,0.18652124450735058,-0.22453949760603342,me,Kate McCannon,like
119,0.06445713263155131,-0.03848263204544225,0.012326976074604609,me,House Fire,like
120,0.5616644914441256,-0.22098791031319126,0.09769910174865747,me,Hello Sunshine,like
121,0.24078027025832197,0.5132781226879252,-0.1403674921906031,me,If Not the Fool,like
122,0.22267855724559057,0.5883345816557006,0.06596325155359978,me,Don't Know What It Means,like
123,0.7613548055049602,0.15736378425609265,0.2787385225144572,me,Rita Is Gone,like
124,0.2560148008776545,-0.37852925770605816,0.2654476005884942,me,Goodbye Carolina - Extended Version,like
125,0.08053351880792871,0.029594778001720935,-0.4516200086034882,me,Forever You and Me,like
126,0.45559692376723554,0.6227999881004899,0.026204233800695507,me,I've Got a Name for the Newborn Child,like
127,0.49705654494786233,-0.01050898040642814,-0.0663906727340466,me,A Little Bit Of Everything,like
128,0.8254337775183189,-0.2640102652115664,-0.1062146945999972,me,Learning to Lose (feat. Willie Nelson),like
129,0.48050386443631155,0.25785390473563835,0.14493702177906367,me,Hangin’ Around,like
130,0.2982210416743075,-0.14439785657375873,-0.06688563546198778,me,Turtles All the Way Down,like
131,0.31654234350542054,0.04152923665403002,-0.36179203820670164,me,Hurricane,like
132,1.0414680930282252,-0.20528504314674953,0.0275908953527094,me,Here and Heaven,like
133,0.9969265050995306,-0.4275038302501277,-0.017710037414131543,me,Buddy,like
134,0.06612774672130402,-0.36571798508842923,0.032168292060070845,me,Will the Circle Be Unbroken?,like
135,0.7564912926851963,-0.10994351448105506,0.03732570698034095,me,Highland Grace,like
136,-0.1291126588106827,0.03984102765399561,-0.15633219203131904,me,Dust in a Baggie,like
137,0.13428941268396105,-0.4080185800009704,0.019252349850146275,me,Forget About Georgia,like
138,0.1597759264252025,-0.07215761651783778,0.16018753662063184,me,That's How I Got To Memphis,like
139,0.29226503802375625,0.3215885618919221,-0.18936063491164873,me,Wayside/Back in Time,like
140,0.5118216831680698,-0.16028742563326107,0.33643954408944876,me,Night Train to Memphis,like
141,0.7106527816923724,-0.5076095559720233,-0.1358341321589252,me,Just Breathe (feat. Lukas Nelson),like
142,0.20017973372752282,0.3443231909925177,-0.05497100548328376,me,I'll Get Along,like
143,0.2017568139867286,0.018795757195497857,0.15466030933564337,me,Give It Up or Let Me Go - 2008 Remaster,like
144,0.5871910765574084,0.2080828946100873,-0.4999363599032853,me,That Wasn't Me,like
145,0.35452361381014763,-0.44615049435568876,0.20327102876780134,me,Space Captain - Live At The Fillmore East/1970,like
146,0.20869844199373858,-0.22445358564645254,0.03607858584173146,me,Ain't Wastin' Time No More,like
147,1.0061355747112022,-0.1447343965650356,0.1436795321942103,me,Northwest Passage,like
148,0.1383620440003532,-0.31542114567910173,0.010208844036628573,me,Tessellate,like
149,-0.27165311446773177,-0.6050204555981333,-0.07017568523981077,me,Balance,like
150,0.12049360864721413,0.36191286857564103,-0.0008903428102953825,me,For What It's Worth,like
151,0.9693002412788444,-0.0400566142053571,-0.22133609325092327,me,Here Comes the Sun,like
152,0.1241055083635728,0.15737796804101803,-0.005717693014064773,me,Annabel,like
153,0.17008579230066814,-0.14087564083151258,0.3935623771913356,me,True Love Is Hard to Find,like
154,0.2557249437307865,0.4516346996455841,0.5630227119794772,me,Night Nurse,like
155,0.08495063046598725,0.3587774192205599,0.1856970252750294,me,Pain In My Heart,like
156,0.150900390221352,-0.04279433796906901,0.6264349094360308,me,Love So Strong,like
157,-0.047785506200296035,-0.03904995427524762,0.3011029318585119,me,I Am That I Am,like
158,0.2784484396891495,0.215058342058234,-0.06780510403409301,me,Country Road,like
159,0.10619906295371404,-0.2753605493343949,0.5783614775878425,me,Top Ten,like
160,0.18077334455973282,0.6056020135079738,0.3269758124091247,me,She's Still Loving Me,like
161,-0.19821345432179893,0.07644482751706995,0.16112088077735784,me,That's Not True,like
162,0.10708098047312364,0.11221847525136397,0.5486638724998298,me,Gimme Likkle One Drop,like
163,-0.12489926228293213,0.07816340287955732,0.12378065553454741,me,No Cigarette Smoking (In My Room),like
164,-0.11775236916653006,0.40594631246133533,0.10300276242547027,me,Buffalo Soldier,like
165,-0.18008496091518203,0.31226420219352924,-0.2723478729032011,me,Hysteric,like
166,-0.1543742205453941,-0.18265960889906113,-0.26569585516854133,me,Breezeblocks,like
167,-0.23319075008741819,-0.20591369391289469,-0.1396745359530118,me,Lazy Eye,like
168,-0.4118931716121031,0.23743896114507168,-0.09623930015739462,me,Hang Me Up To Dry,like
169,-0.1508523060434207,-0.6684997650610432,-0.2635885682218718,me,The Funeral,like
170,-0.2848226971018853,0.17178089920535602,-0.06686197653486936,me,Naive,like
171,-0.2194001329707429,0.21864132539121908,-0.23122933892614542,me,"Steady, As She Goes",like
172,-0.31011008294514814,-0.38806484784103007,-0.018956168372416683,me,On Melancholy Hill,like
173,0.49579962428715074,0.11303029856569138,-0.4241259851145087,me,King of Spain,like
174,-0.1936202445890823,-0.38045715027699983,0.23617829652516256,me,I Can Change,like
175,-0.3140751114081925,0.3932592874748055,-0.25692753565329823,me,Wide Eyes,like
176,-0.22139580338132028,0.4519289729259786,-0.20715050381895847,me,At Home,like
177,-0.1328377419777689,-0.6623685345957386,-0.20184407331829635,me,Wake Up,like
178,-0.3741684512234157,-0.20042023799509467,-0.2574433695060092,me,Obstacle 1,like
179,-0.5407865403148677,0.2614072671231464,-0.39407747294418416,me,How Soon Is Now? - 2011 Remaster,like
180,0.9015989339109952,0.05432044577247116,0.19288732245338222,me,You Send Me - Live,like
181,1.0869396456204472,-0.2980344877638227,0.18979397761772435,me,La Vie En Rose - Single Version,like
182,0.8399131652967937,0.6563023163418606,0.013919052731951266,me,L-O-V-E - Remastered,like
183,-0.07892816646628766,-0.37111272527024414,0.3404658456995154,me,What's Going On,like
184,1.2117309874365954,-0.3672993096139542,-0.19457933955729484,me,When I Fall In Love,like
185,0.4918499944257558,-0.5375175524819514,-0.040905623488638986,me,This Magic Moment,like
186,0.5311948491004249,-0.08060213040913633,-0.16913180951843929,me,Strangers In The Night,like
187,0.609333443195745,-0.06716888292055745,-0.17152099952771616,me,The Way You Look Tonight,like
188,0.4419339076276196,-0.4834052359132589,0.002283824641761165,me,Fly Me To The Moon,like
189,0.6405541058236872,-0.05176185222164413,-0.3723260251825461,me,Come Fly With Me - Remastered 1998,like
190,0.44860987481028763,-0.42175787545502297,-0.0367376475375807,me,I've Got You Under My Skin - Remastered 1998,like
191,0.28836751008940764,0.12658479238000597,-0.2981569127751165,me,Summer Wind,like
192,0.865521071467462,-0.006718132968760851,-0.16887533031642815,me,What A Wonderful World - Single Version,like
193,1.2648766491117642,0.22682864459271315,-0.4437485456761055,me,Summertime,like
194,1.0438955234951843,0.43609295143616456,-0.14412664335390285,me,Dream A Little Dream Of Me,like
195,0.7434125130197183,-0.2659592164900981,0.4317268913301369,me,Cheek To Cheek,like
196,0.5168911374713607,-0.3344161790487198,0.188782518838469,me,Cabaret,like
197,0.862722230410583,0.5015644300773456,-0.14198333938335528,me,That's Amore - 1996 Digital Remaster,like
198,0.7596841332355865,-0.04131150475857096,-0.4212900424560712,me,Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,like
199,0.6337569819574791,-0.27509180140520795,-0.21680962012262567,me,Everybody Loves Somebody,like
200,0.9883655098588239,-0.2651213376546869,-0.12779134159231426,me,Unforgettable,like
201,0.6895357168410288,0.16264446329069362,0.2799453806290497,me,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",like
202,0.5026408186087106,-0.34282320494907664,0.107943789090629,me,Here In My Arms,like
203,0.07325438975907582,0.5699795296301453,0.30046229537703006,me,How Long Do I Have To Wait For You?,like
204,0.847437201434241,-0.49489784582550456,-0.3612681913628388,me,Body and Soul,like
205,0.10066721557629842,-0.13804716331807662,-0.03662824075783203,me,Me & Mr Jones,like
206,0.10522673338659135,-0.5717376513607749,-0.020245410092079277,me,Love Is A Losing Game,like
207,0.9982212456707141,0.16829363907714906,-0.2459288156638477,me,In Napoli,like
208,0.5318672906645224,-0.49503908479062786,0.023528071440566126,me,Danke Schoen - Remastered,like
209,0.2655487390369659,-0.010509816040990648,0.14671077209619623,me,Shangri-La - Remastered,like
210,0.6463651804415009,-0.3232038844027184,-0.10409896173910442,me,Sway (Quien Sera),like
211,0.8834452804092334,0.08317683608868284,-0.45839431075190074,me,Feeling Good,like
212,0.5846204485335569,-0.2016861402682204,-0.03986602343622539,me,When Lights Are Low,like
213,0.5541826591246456,-0.20572379223621368,0.032166123824121914,me,The Best Things In Life Are Free,like
214,0.7051927278759444,-0.5496802225418789,-0.1899575689116096,me,Unchained Melody,like
215,0.6829796363812368,0.1409924500353849,-0.16722169328999265,me,Under the Boardwalk,like
216,0.7717566709096433,0.048592130455743496,0.009458601326673624,me,Dance Me To The End Of Love,like
217,0.3036994458044921,0.3806320945902837,-0.40646113213686996,me,Sinnerman,like
218,0.4048921225552895,-0.4333010852551861,0.18210214421173673,me,Time Is On My Side,like
219,0.5424707775534156,0.08125155282124019,-0.28653936494870147,me,California Dreamin',like
220,0.9211140072626753,-0.3736539963576755,-0.0600294176658495,me,Blind Willie McTell - Studio Outtake - 1983,like
221,0.9442769259774173,-0.12105529269110839,-0.4352938616531061,me,Bang Bang (My Baby Shot Me Down),like
222,0.4243264035862715,-0.09671228083162176,-0.20074955890489923,me,Sugar Man,like
223,0.4301892762795668,0.027364273594719744,-0.13258454914796544,me,"Mrs. Robinson - From ""The Graduate"" Soundtrack",like
224,-0.21908593990406414,0.45480453622094064,-0.07352831538666635,me,Use Me,like
225,0.3886900197219147,-0.4328314363508869,0.2524428297624367,me,Funnel Of Love,like
226,0.5452573445839889,-0.06550914374753868,-0.41822684422901607,me,I Put A Spell On You,like
227,0.39969169937232824,-0.5406860982750817,-0.13443412814593148,me,Changes - 2013 Remaster,like
228,0.9091227868558623,-0.44952029731775306,-0.415757355242663,me,Blowin' in the Wind,like
229,0.08547388186196751,0.28559976614490246,0.28819608938006297,me,All My Love - 1990 Remaster,like
230,0.14348342645316878,-0.43472492192702744,-0.27912577813797246,me,Dogs,like
231,0.18774208141803556,-0.47528106518835783,0.1825162051657058,me,Magic Man,like
232,0.6456011770449361,-0.005813373666642664,0.149810346937785,me,Oh Louisiana,like
233,0.34713497623584694,-0.4521491531225641,-0.11737958552946766,me,Little Wing,like
234,-0.09046448603998468,0.14985980619884104,-0.3910569306612622,me,Jungle,like
235,-0.18587114685257738,0.08278336929302078,-0.058923252044886854,me,Supernaut - 2014 Remaster,like
236,0.22022254049306195,-0.04922579007667414,0.21832234169476789,me,Spooky (Single Version),like
237,0.818615876295302,-0.48571817716093396,-0.2851622707387655,me,People Get Ready,like
238,0.5424222560925682,0.2202356404273682,-0.42696800055046236,me,I Got So High That I Saw Jesus (feat. Miley Cyrus) - Live Recording,like
239,-0.045516154590869176,0.6140845229340601,0.09222924704782703,me,Method Man,like
240,-0.22413613770004925,0.6580025591420342,0.271853350405977,me,Slam,like
241,0.03498590410938008,0.47243490576524727,-0.06496508023449193,me,Mind Playing Tricks on Me,like
242,-0.21635605674395658,-0.21311024825135447,0.5390167241794498,me,Mathematics,like
243,-0.34265023134368683,0.16903440385851126,0.3552977575611296,me,N.Y. State of Mind,like
244,-0.0728285298089327,-0.10510528775290784,0.5634981678959261,me,Devil's Son,like
245,0.12079142750432621,0.40846616360222365,-0.35450977909693904,me,C.R.E.A.M. (Cash Rules Everything Around Me),like
246,-0.1876891769332778,-0.02429157719448685,0.2635246900656415,me,Passin' Me By,like
247,-0.28230180731473775,-0.1855621069250917,0.6550115844158627,me,MC's Act Like They Don't Know,like
248,-0.0037577067174748963,0.5356226802116548,0.0763143401361028,me,Buggin' Out,like
249,-0.19092792499985511,0.2853017944822612,0.07365248072841091,me,What's Up Fatlip?,like
250,-0.03384024853430967,-0.08735615982053171,0.5418660080901103,me,Town To Town,like
251,-0.22906814803638706,0.5508295301008193,0.24598777379633338,me,The Next Step II,like
252,0.1842144531130897,0.22262157125499624,0.4656850769819529,me,Wickedest Man Alive,like
253,-0.18129547565283677,0.08471212713028858,0.5457845009733902,me,O.P.P. (Re-Recorded),like
254,-0.0646456891618593,0.26511255020537305,0.4644897682358887,me,The Bitch In Yoo,like
255,-0.09284594644065144,0.3536690452474423,0.41027631346966315,me,G.E.T.O.,like
256,0.009517672856481427,0.2904803783862615,0.472175855185333,me,How Many Mics,like
257,0.09551726072160162,0.43360713684377367,0.5195287804633044,me,Rolling Along,like
258,-0.18775894424876485,0.7009071569857436,0.34045899554140546,me,Corner Story,like
259,-0.04124035253953651,-0.24665706848225155,0.7235217183581555,me,Niggas Got Me Fucked Up,like
260,-0.12444032450118894,0.23589705568439948,0.44404254177662333,me,North North,like
261,-0.08796758516650575,0.6579624089498168,0.15687335130692653,me,Pump Pump (feat. Lil' Malik),like
262,0.1370301355128114,-0.2379752698215982,0.18760882481028873,me,So You Want to Be a Gangster,like
263,-0.1926368996840336,0.21603370289173807,0.39714389846503434,me,A Day At The Races,like
264,-0.4805032742621358,0.40774005535824437,-0.1047495336012662,me,The Next Episode,like
265,0.10928322974927863,0.41482279268170164,0.07048454337748691,me,The Creator,like
266,0.03091200303887379,-0.2838358168368742,0.5915242510188555,me,Take 'Em to War,like
267,0.08900694074268078,0.3080183376126368,0.3451375995085147,me,Imaginary Places,like
268,-0.044365953325227594,-0.2031581142286926,0.317430434802484,me,They Reminisce Over You (T.R.O.Y.),like
269,-0.1404025747987667,0.4507791997587235,0.6785912000959659,me,Cheese and Dope,like
270,-0.07644483312597576,0.21357571813961723,0.0805911048134475,me,The Watcher,like
271,-0.23043126261393632,-0.20249003796376075,0.5889104027922074,me,Light Speed,like
272,-0.030653550872421935,0.174229746548018,0.4127381463821759,me,Some L.A. Niggaz,like
273,-0.05256027097037716,0.58728819690346,0.05104130594539131,me,"The Gangsta, The Killa And The Dope Dealer",like
274,0.15982547623133436,-0.12951436009005327,0.6993520038300634,me,Foolish,like
275,-0.3842637285202552,0.21943416638088237,0.19768563883685233,me,No More ?'s,like
276,-0.19261261805100227,0.5758095108146575,0.30226818103698466,me,Ya Mama,like
277,0.4340889931561922,-0.1924262118466574,0.6466342503670969,me,Rhymes Like Dimes,like
278,0.2209657327306083,0.10847091015162613,0.42040805665942543,me,Smooth Operator,like
279,-0.0429966811382891,-0.20314411449391676,0.4734203095337205,me,Chief Rocka,like
280,-0.049131787778297915,0.4448294869201607,0.13664704588600018,me,Bow Down,like
281,0.08194599471514959,0.4226926800556559,0.5743944742285833,me,Rapp Snitch Knishes feat. Mr. Fantastik,like
282,-0.23181613706137677,0.2479677679402387,0.19431022349340107,me,I'm That Type Of Nigga,like
283,-0.15711576431504895,-0.23414414105220263,0.4577204198169211,me,San Francisco Knights,like
284,-0.02255099248449353,0.23371904660996265,0.38822651694806837,me,Tonight's Da Night,like
285,-0.08559658290976753,-0.0476125996611792,0.6254381732286366,me,If You Ain't from My Hood (feat. DJ Paul & Juicy J),like
286,-0.18428369027712777,0.3139401372553983,0.5859935462399868,me,Cool Story Bro,like
287,-0.10313257742237393,-0.10687812892472337,0.7641145585259733,me,It Ain't Nutthin',like
288,-0.13081169512386456,0.4157588035781558,0.5695385713880979,me,Gorilla Pimp (feat. Namond Lumpkin),like
289,-0.06945004561930582,0.4395618685295515,-0.052535498440868626,me,The World Is Yours,like
290,0.10363513476977483,0.588084157615407,0.1975933716080117,me,Out There,like
291,-0.21336699269804715,0.6207797248239096,0.2500642903256136,me,Don't Save Her (feat. Crunchy Black),like
292,-0.1937637066843791,0.2671016179574984,0.4797441651877223,me,Doomsday,like
293,-0.039069206148643586,0.7206141855218402,0.33841118018409366,me,Braggin' Writes - Revisited,like
294,0.05859376490750337,0.7752945677335041,0.42884604619430355,me,Batty Boyz,like
295,0.039511524004487215,0.23892640308532972,0.5519974047989582,me,Microwave Mayo,like
296,0.07214317024437468,0.00526378688898146,0.7201011398790892,me,Figaro,like
297,0.20465271510971642,0.35373249854547684,0.638066122203898,me,Meat Grinder,like
298,0.29643333748642575,0.5128292668404983,0.5268692411355208,me,Money Folder,like
299,-0.023767392062992696,0.7066615839067538,0.2720504382844153,me,Gas Drawls,like
300,0.07749958341954978,-0.09259465045335658,0.6712932581405398,me,North Memphis,like
301,-0.0666337243034934,0.5021461716205124,0.31405838999828145,me,GAZZILLION EAR,like
302,0.3605299872039858,0.5508256690889571,0.48516599766479757,me,Tried By 12,like
303,-0.22110984807209186,0.2475747819924689,0.22597069856347232,me,(I Know I Got) Skillz (feat. Def Jef),like
304,0.057361529455972546,0.36157535722704287,0.15455223923564484,me,King Kong,like
305,-0.13483822881870638,-0.10233051484963279,0.8066032698692743,me,War Games,like
306,0.12829513014452093,-0.0925620320926761,0.760850613652621,me,Hoe Cakes,like
307,-0.10644233968644108,0.32407887784450545,0.6299287449135221,me,Gold Shine (feat. Three 6 Mafia),like
308,-0.08518199077409329,0.7239975962006423,0.3011671538229975,me,Hip 2 Da Game,like
309,-0.05348002216056746,0.2213832518979111,0.3808658138391616,me,You Never Knew,like
310,0.07410331485805573,0.39093197423841886,0.6885080688046413,me,You Know My Steez,like
311,0.1878584341872555,-0.19632156790978317,0.4318270794315807,me,Nappy Heads - Remix,like
312,-0.08139487488957338,0.6755130403094503,0.22067595263067852,me,Leflaur Leflah Eshkoshka,like
